Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Rate,% Return of Company,Close Price of SP500,% Return of SP500,Beta,% YTD of Company,% YTD of SP500,Alpha,Dividend Value,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Upper Band,Lower Band,Band Area
2020-06-01,754.0,834.05,754.0,819.3,800.2418555835429,23820,2504,19061761.0,10365.0,43.51,80.05,65.3,0.14,10.209846650524623,,,nan,79.69608202123766,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-02,825.0,845.0,819.3,824.4,831.0879132674968,9316,1000,7742415.0,3585.0,38.48,25.7,-0.6,0.15,0.6224826071036249,,,nan,78.58442503639012,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-03,833.0,842.55,825.0,834.7,834.2634775065062,8069,820,6731672.0,3705.0,45.92,17.55,1.7,0.16,1.2493934983017985,,,nan,76.38073559362644,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-04,847.95,847.95,804.0,834.4,831.7516690856314,6890,898,5730769.0,4279.0,62.1,43.95,-13.55,0.15,-0.03594105666707703,,,nan,76.4441514860978,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-05,845.5,889.0,845.5,878.05,870.2340096286107,11632,1438,10122562.0,5404.0,46.46,43.5,32.55,0.15,5.231303930968356,,,nan,67.6726837879392,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-08,890.05,911.0,870.4,877.0,879.8337644015986,8506,1010,7483866.0,4283.0,50.35,40.6,-13.05,0.17,-0.11958316724559603,,,nan,67.87343215507411,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-09,883.55,883.55,833.0,852.65,855.6325966850827,12670,1273,10840865.0,6340.0,50.04,50.55,-30.9,0.19,-2.776510832383128,,,nan,72.66756582419515,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-10,845.0,845.55,824.95,830.5,830.5116238419853,5721,633,4751357.0,3117.0,54.48,20.6,-14.5,0.17,-2.59778338122324,,,nan,77.27272727272727,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-11,834.75,855.0,808.0,810.4,818.2241164979578,5631,778,4607420.0,3371.0,59.86,47.0,-24.35,0.17,-2.4202287778446796,,,nan,81.66954590325766,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-12,800.0,813.2,785.0,808.35,803.0148654675188,6727,828,5401881.0,3022.0,44.92,28.2,8.35,0.16,-0.2529615004935759,,,nan,82.13026535535349,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-15,800.05,822.8,800.05,806.0,809.8705376344086,4650,640,3765898.0,2638.0,56.73,22.75,5.95,0.18,-0.2907156553473178,,,nan,82.66129032258065,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-16,809.4,820.0,790.0,794.0,801.6260589428467,8381,849,6718428.0,4440.0,52.98,30.0,-15.4,0.17,-1.488833746898266,,,nan,85.42191435768262,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-17,794.0,800.4,782.2,784.4,789.6720351390924,5464,741,4314768.0,2553.0,46.72,18.2,-9.6,0.17,-1.2090680100755646,,,nan,87.69122896481387,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-18,790.0,800.8,785.0,788.05,790.9820788530467,4185,410,3310260.0,2013.0,48.1,15.8,-1.95,0.16,0.465323814380425,,,nan,86.82190216356831,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-19,798.0,829.95,788.0,812.5,790.2369452585452,521707,2244,412272146.0,507666.0,97.31,41.95,14.5,0.15,3.1025950130068036,,,nan,81.2,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-22,813.0,839.9,813.0,832.9,832.1541461261128,13591,1145,11309807.0,4560.0,33.55,26.9,19.9,0.16,2.5107692307692275,,,nan,76.76191619642213,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-23,833.0,859.05,832.0,855.05,846.9364675984751,18101,1544,15330397.0,11521.0,63.65,27.05,22.05,0.16,2.6593828790971275,,,nan,72.18291327992516,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-24,854.65,886.7,854.65,866.5,871.6049488054608,26956,3052,23494983.0,14433.0,53.54,32.05,11.85,0.15,1.3391029764341367,,,nan,69.90767455279861,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-25,870.0,895.0,870.0,887.5,883.8075512833217,10091,1263,8918502.0,4129.0,40.92,25.0,17.5,0.16,2.4235429890363536,,,nan,65.88732394366197,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-26,888.0,927.0,888.0,913.6,914.5676069269003,31587,3145,28888447.0,10585.0,33.51,39.0,25.6,0.14,2.9408450704225375,,,nan,61.14820490367776,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-29,915.0,929.0,885.1,919.9,907.588986354776,10260,1076,9311863.0,2624.0,25.58,43.9,4.9,0.14,0.6895796847635749,,,nan,60.04457006196326,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-06-30,925.0,948.15,903.05,943.6,928.9096678235001,10085,1314,9368054.0,3999.0,39.65,45.1,18.6,0.16,2.57636699641266,,,nan,56.024798643493014,,,0.0,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-01,926.0,962.75,919.4,953.25,939.9785935026756,13267,1401,12470696.0,8121.0,61.21,43.35,27.25,0.14,1.0226791013141057,,,nan,54.445318646734854,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-02,960.0,977.6,955.0,963.6,965.2683817932714,6569,774,6340848.0,2652.0,40.37,22.6,3.6,0.14,1.0857592446892328,,,nan,52.786425902864266,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-03,965.65,985.95,939.4,980.45,966.3695106649936,15940,1311,15403930.0,6921.0,43.42,46.55,14.8,,1.748650892486503,,,nan,50.160640522209185,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-06,982.35,1016.75,975.15,983.0,993.6166900514464,14967,1768,14871461.0,5611.0,37.49,41.6,0.65,0.15,0.2600846550053548,,,nan,49.77110885045779,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-07,983.0,989.65,957.65,960.8,964.4878754615307,10021,1038,9665133.0,5169.0,51.58,32.0,-22.2,0.15,-2.258392675483223,,,nan,53.231681931723564,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-08,976.5,976.5,941.45,944.9,952.2586726349314,11617,1176,11062389.0,3513.0,30.24,35.05,-31.6,0.15,-1.6548709408825912,,,nan,55.81013863900943,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-09,937.1,955.0,927.0,929.1,936.2580976863753,7780,999,7284088.0,4031.0,51.81,28.0,-8.0,0.13,-1.6721346174198293,,,nan,58.45979980626412,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-10,916.0,947.0,914.85,917.1,923.523998312948,11855,1340,10948377.0,6014.0,50.73,32.15,1.1,0.13,-1.2915724895059766,,,nan,60.53320248609748,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-13,920.0,925.35,910.0,914.05,915.125946802889,5677,828,5195170.0,2772.0,48.83,15.35,-5.95,0.14,-0.3325700577908708,,,nan,61.06886931787101,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-14,912.45,914.5,901.9,908.45,909.6008733624452,3435,442,3124479.0,2019.0,58.78,12.6,-4.0,0.15,-0.6126579508779484,,,nan,62.06175353624304,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-15,918.55,934.4,901.0,905.15,914.2448695652174,8625,900,7885362.0,5173.0,59.98,33.4,-13.4,0.16,-0.3632560955473707,,,nan,62.65259901673757,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-16,927.9,927.9,895.0,902.95,904.63598179909,2857,370,2584545.0,1221.0,42.74,32.9,-24.95,0.11,-0.24305363751863096,,,nan,63.048895287668195,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-17,914.8,922.4,909.7,912.15,914.4680555555556,2160,341,1975251.0,911.0,42.18,12.7,-2.65,0.11,1.018882551636291,,,nan,61.40437428054597,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-20,916.0,933.1,893.3,898.3,910.2234699940582,16830,1699,15319061.0,9317.0,55.36,39.8,-17.7,0.13,-1.5183906155785798,,,nan,63.892908827785824,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-21,901.15,930.0,901.15,909.85,906.7686296227923,16251,803,14735897.0,7143.0,43.95,28.85,8.7,0.13,1.2857619948792198,,,nan,61.81238665714128,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-22,910.0,930.0,901.5,926.0,918.5540134497064,13978,1490,12839548.0,9177.0,65.65,28.5,16.0,0.13,1.775017860086825,,,nan,58.990280777537805,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-23,935.0,943.55,926.5,936.5,937.5478741554628,14653,1166,13737889.0,6909.0,47.15,17.05,1.5,0.12,1.1339092872570289,,,nan,57.20768820074746,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-24,906.0,917.3,891.0,912.15,907.2138273779567,15896,1331,14421071.0,8668.0,54.53,26.3,6.15,0.11,-2.600106780565936,,,nan,61.40437428054597,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-27,912.0,912.0,890.05,893.4,896.2625464684015,4304,573,3857514.0,2199.0,51.09,21.95,-18.6,0.11,-2.055582963328395,,,nan,64.7918065815984,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-28,895.95,899.0,890.8,894.15,894.2860215053763,1860,266,1663372.0,1100.0,59.14,8.2,-1.8,0.11,0.0839489590328979,,,nan,64.65358161382319,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-29,897.0,900.5,875.1,881.45,887.7162434502217,7443,990,6607272.0,5226.0,70.21,25.4,-15.55,0.11,-1.4203433428395584,,,nan,67.02592319473595,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-30,865.05,890.75,863.0,867.1,873.6396002498441,8005,1096,6993485.0,4108.0,51.32,27.75,2.05,0.09,-1.6279993193034192,,,nan,69.79010494752622,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-07-31,869.85,898.0,866.0,895.0,884.4215277103758,10303,1184,9112195.0,6437.0,62.48,32.0,25.15,0.09,3.2176219582516374,,,nan,64.49720670391062,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-03,911.0,950.0,870.0,881.9,903.2236681577876,9836,1237,8884108.0,4524.0,45.99,80.0,-29.1,0.1,-1.463687150837989,,,nan,66.9406962240617,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-04,877.0,909.95,877.0,905.6,896.6298828124999,7168,856,6427043.0,4457.0,62.18,32.95,28.6,0.09,2.6873795214876983,,,nan,62.571775618374545,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-05,900.05,920.35,897.0,904.75,911.4012948793409,8495,770,7742354.0,3785.0,44.56,23.35,4.7,0.1,-0.09386042402826922,,,nan,62.72450953302018,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-06,902.85,902.85,886.35,890.3,892.7154311436208,7109,677,6346314.0,5158.0,72.56,16.5,-12.55,0.1,-1.5971262779773454,,,nan,65.36560709873078,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-07,890.0,904.0,880.0,882.45,885.3769418410577,7789,958,6896201.0,4509.0,57.89,24.0,-7.55,0.1,-0.8817252611479143,,,nan,66.83664796872344,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-10,897.95,897.95,875.05,891.75,886.8375180375183,13860,1486,12291568.0,5393.0,38.91,22.9,-6.2,0.11,1.0538840727519982,,,nan,65.09671993271657,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-11,891.0,917.95,891.0,903.65,907.3531338395118,6717,735,6094691.0,2843.0,42.33,26.95,12.65,0.11,1.334454723857581,,,nan,62.9225917113927,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-12,907.0,924.0,903.85,907.95,913.0952722705664,11147,1103,10178273.0,6834.0,61.31,20.15,0.95,0.11,0.4758479499806345,,,nan,62.15099950437799,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-13,918.55,940.3,909.0,930.8,924.9081787051047,12557,983,11614072.0,6425.0,51.17,31.3,12.25,0.1,2.5166584062998876,,,nan,58.17039106145252,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-14,942.25,958.95,934.0,947.7,948.1527888764584,18771,1396,17797776.0,7569.0,40.32,24.95,5.45,0.1,1.8156424581005748,,,nan,55.34979423868312,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-17,959.0,959.0,923.55,929.15,936.3136556793382,8707,762,8152483.0,2739.0,31.46,35.45,-29.85,0.1,-1.9573704758889976,,,nan,58.451272668568045,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-18,931.0,939.3,931.0,933.65,934.1770697310001,3829,331,3576964.0,2373.0,61.97,8.3,2.65,0.09,0.4843136199752518,,,nan,57.68757028865208,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-19,934.3,965.0,934.25,961.65,955.6963264268468,15734,2105,15036926.0,10441.0,66.36,30.75,27.35,0.11,2.9989824880843896,,,nan,53.09624083606301,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-20,961.45,974.05,931.0,969.2,961.7672223041743,6779,639,6519820.0,3395.0,50.08,43.05,7.75,0.11,0.7851089273644307,,,nan,51.90363186132891,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-21,943.05,998.0,943.05,980.65,987.685658448587,19956,2019,19710255.0,9160.0,45.9,54.95,37.6,0.1,1.181386710689214,,,nan,50.130015805843065,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-24,994.8,995.55,968.0,971.25,982.427135678392,3383,538,3323551.0,1709.0,50.52,27.55,-23.55,0.12,-0.9585479019017962,,,nan,51.583011583011576,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-25,971.25,988.75,943.45,962.95,968.2224896995508,21601,818,20914574.0,17057.0,78.96,45.3,-8.3,0.11,-0.854568854568849,,,nan,52.88955812866711,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-26,973.25,988.7,951.3,959.95,968.8830880016943,9443,561,9149163.0,5693.0,60.29,37.4,-13.3,0.11,-0.3115426553819023,,,nan,53.367362883483516,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-27,980.0,984.0,961.65,971.05,972.9306236860543,9989,1173,9718604.0,3835.0,38.39,22.35,-8.95,0.11,1.156310224490853,,,nan,51.61423201688895,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-28,974.35,993.0,974.35,985.35,987.1616207260128,19917,1389,19661298.0,8923.0,44.8,18.65,11.0,0.1,1.472632717161848,,,nan,49.413913837722625,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
2020-08-31,987.5,1008.85,944.0,950.5,979.6883657410416,15377,1517,15064668.0,6480.0,42.14,64.85,-37.0,0.11,-3.536814329933524,,,nan,54.89216201998948,,,4.8,,,,,,2020,31515.870000000003,32312.629999999997,-28058.14,2495.0299999999997,12.77,69189.65000000001,85663.11,-61079.880000000005,5474.139999999999,26.83,132104.07,148760.81,-118649.76000000001,9020.519999999999,43.57,,,,
