Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Rate,% Return of Company,Close Price of SP500,% Return of SP500,Beta,% YTD of Company,% YTD of SP500,Alpha,Dividend Value,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e
2016-12-16,1053.0,1072.0,1046.95,1058.4,1054.113455551712,2891,472,3047442.0,2149.0,74.33,25.05,5.4,1481826600.0,0.51,0.6322795341098253,11031.97,-0.219875039344164,0.3458276925875483,14.526643990929712,82.26699311183769,-14.257188289833199,0.0,24915.4,25010.7,-22484.9,1467.9,,2016,46803.1,48147.899999999994,-44817.5,1632.3000000000002,0.0,93750.8,96226.59999999999,-88637.7,4181.400000000001,0.0,190949.7,195581.59999999998,-179932.59999999998,9290.300000000001,6.07,
2016-12-19,1061.7,1063.7,1041.95,1048.4,1053.5720545277507,2054,430,2164037.0,1198.0,58.33,21.75,-13.3,1482085800.0,0.52,-0.9448223733938056,10982.89,-0.4448888095235913,0.3458397600125058,15.619038534910336,83.08150222755576,-13.454011581739515,0.0,24915.4,25010.7,-22484.9,1467.9,,2016,46803.1,48147.899999999994,-44817.5,1632.3000000000002,0.0,93750.8,96226.59999999999,-88637.7,4181.400000000001,0.0,190949.7,195581.59999999998,-179932.59999999998,9290.300000000001,6.07,
2016-12-20,1046.75,1058.0,1042.9,1050.0,1051.5,954,297,1003131.0,400.0,41.93,15.1,3.25,1482172200.0,0.52,0.15261350629529602,10922.72,-0.5478521591311569,0.34585990156326657,15.442857142857154,84.09004350564696,-13.980669877643805,0.0,24915.4,25010.7,-22484.9,1467.9,,2016,46803.1,48147.899999999994,-44817.5,1632.3000000000002,0.0,93750.8,96226.59999999999,-88637.7,4181.400000000001,0.0,190949.7,195581.59999999998,-179932.59999999998,9290.300000000001,6.07,
2016-12-21,1057.2,1057.2,1037.1,1042.1,1045.0968342644321,537,124,561217.0,321.0,59.78,20.1,-15.1,1482258600.0,0.52,-0.7523809523809599,10907.8,-0.13659601271478472,0.3457651184240152,16.318011707129855,84.3418471185757,-13.18465918834417,0.0,24915.4,25010.7,-22484.9,1467.9,,2016,46803.1,48147.899999999994,-44817.5,1632.3000000000002,0.0,93750.8,96226.59999999999,-88637.7,4181.400000000001,0.0,190949.7,195581.59999999998,-179932.59999999998,9290.300000000001,6.07,
2016-12-22,1046.6,1052.0,1025.25,1029.25,1034.586051743532,889,210,919747.0,581.0,65.35,26.75,-17.35,1482345000.0,0.51,-1.2330870357931012,10782.56,-1.1481692000219978,0.34581062433536697,17.770221034734046,86.48298734252349,-12.470151394160602,0.0,24915.4,25010.7,-22484.9,1467.9,,2016,46803.1,48147.899999999994,-44817.5,1632.3000000000002,0.0,93750.8,96226.59999999999,-88637.7,4181.400000000001,0.0,190949.7,195581.59999999998,-179932.59999999998,9290.300000000001,6.07,
2016-12-23,1030.0,1040.0,1021.25,1024.0,1025.082754264056,1583,290,1622706.0,877.0,55.4,18.75,-6.0,1482431400.0,0.52,-0.5100801554529966,10781.37,-0.011036340164105596,0.3455752014613911,18.374023437500007,86.50357051098328,-11.859766264202769,0.0,24915.4,25010.7,-22484.9,1467.9,,2016,46803.1,48147.899999999994,-44817.5,1632.3000000000002,0.0,93750.8,96226.59999999999,-88637.7,4181.400000000001,0.0,190949.7,195581.59999999998,-179932.59999999998,9290.300000000001,6.07,
2016-12-26,1024.0,1035.0,1017.2,1030.2,1026.8624833110814,1498,395,1538240.0,691.0,46.13,17.8,6.2,1482690600.0,0.51,0.6054687500000044,10633.98,-1.3670804359742883,0.3456004265885541,17.66161910308679,89.08856326605844,-13.461170148264237,0.0,24915.4,25010.7,-22484.9,1467.9,,2016,46803.1,48147.899999999994,-44817.5,1632.3000000000002,0.0,93750.8,96226.59999999999,-88637.7,4181.400000000001,0.0,190949.7,195581.59999999998,-179932.59999999998,9290.300000000001,6.07,
2016-12-27,1030.0,1044.2,1022.6,1030.35,1035.0896478121665,1874,286,1939758.0,1156.0,61.69,21.6,0.35,1482777000.0,0.51,0.01456027955735184,10801.71,1.5773021954150757,0.34509764150525185,17.644489736497327,86.15237772537867,-12.420492829432767,0.0,24915.4,25010.7,-22484.9,1467.9,,2016,46803.1,48147.899999999994,-44817.5,1632.3000000000002,0.0,93750.8,96226.59999999999,-88637.7,4181.400000000001,0.0,190949.7,195581.59999999998,-179932.59999999998,9290.300000000001,6.07,
2016-12-28,1038.55,1043.0,1026.75,1034.9,1036.943606036537,2518,551,2611024.0,1397.0,55.48,16.25,-3.65,1482863400.0,0.53,0.4415975154073992,10829.73,0.25940337224383825,0.3444971941745163,17.127258672335483,85.67074156050059,-12.733487905194597,0.0,24915.4,25010.7,-22484.9,1467.9,,2016,46803.1,48147.899999999994,-44817.5,1632.3000000000002,0.0,93750.8,96226.59999999999,-88637.7,4181.400000000001,0.0,190949.7,195581.59999999998,-179932.59999999998,9290.300000000001,6.07,
2016-12-29,1038.85,1038.85,1026.0,1032.3,1032.6865577889448,1592,277,1644037.0,1208.0,75.88,12.85,-6.55,1482949800.0,0.47,-0.2512320030920945,10931.52,0.9399126294007408,0.3445012925535072,17.422260970648075,83.94184889201135,-11.803898864480871,0.0,24915.4,25010.7,-22484.9,1467.9,,2016,46803.1,48147.899999999994,-44817.5,1632.3000000000002,0.0,93750.8,96226.59999999999,-88637.7,4181.400000000001,0.0,190949.7,195581.59999999998,-179932.59999999998,9290.300000000001,6.07,
2016-12-30,1033.4,1046.0,1033.4,1039.1,1041.242443324937,1588,443,1653493.0,671.0,42.25,12.6,5.7,1483036200.0,0.51,0.6587232393683973,11036.44,0.9597933315769414,0.34430594321661895,16.65383504956215,82.19317098629628,-11.980166181798957,0.0,24915.4,25010.7,-22484.9,1467.9,,2016,46803.1,48147.899999999994,-44817.5,1632.3000000000002,0.0,93750.8,96226.59999999999,-88637.7,4181.400000000001,0.0,190949.7,195581.59999999998,-179932.59999999998,9290.300000000001,6.07,
2017-01-02,1045.0,1052.0,1035.0,1039.95,1041.2824312065318,3307,579,3443521.0,1460.0,44.15,17.0,-5.05,1483295400.0,0.53,0.08180155904149444,11072.57,0.3273700577359984,0.34412850640087317,16.558488388864845,81.59867131117709,-11.869552385353842,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-03,1069.9,1069.9,1037.9,1045.05,1046.7957894736842,950,187,994456.0,501.0,52.74,32.0,-24.85,1483381800.0,0.53,0.4904081927015636,11119.59,0.4246529938397359,0.3441093750359728,15.989665566240866,80.83076804090798,-12.172581539224602,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-04,1050.0,1050.0,1033.5,1037.35,1041.2081686429513,1518,188,1580554.0,851.0,56.06,16.5,-12.65,1483468200.0,0.53,-0.7368068513468273,11119.08,-0.004586500041825481,0.3440925042897027,16.85062900660339,80.83906222457253,-11.313117331407337,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-05,1051.9,1051.9,1029.55,1031.45,1032.498686350557,7993,1121,8252762.0,3974.0,49.72,22.35,-20.45,1483554600.0,0.52,-0.5687569287125771,11236.35,1.054673588102606,0.34414464743148987,17.519026613020515,78.95170584753946,-9.992825143331274,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-06,1037.0,1048.0,1035.55,1043.9,1040.7990740740738,2160,411,2248126.0,1256.0,58.15,12.45,6.9,1483641000.0,0.53,1.2070386349314122,11199.51,-0.3278644755636884,0.3439171722972154,16.11744419963599,79.54035489052644,-11.585573636513331,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-09,1047.95,1048.0,1037.0,1041.95,1043.3308303886927,2264,369,2362101.0,1369.0,60.47,11.0,-6.0,1483900200.0,0.5,-0.18679950186799574,11203.16,0.0325907115579227,0.34400173196813877,16.334756946110662,79.48186047508024,-11.335139851382824,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-10,1045.0,1199.0,1031.0,1176.0,1155.539104584527,139600,12842,161313259.0,14868.0,10.65,168.0,131.0,1483986600.0,0.52,12.865300638226394,11274.73,0.6388376136732932,0.3440056314321824,3.0739795918367507,78.34254124045543,-24.217412847243175,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-11,1166.9,1169.95,1102.5,1132.15,1144.8545390816685,57060,5254,65325400.0,10078.0,17.66,67.45,-34.75,1484073000.0,0.52,-3.728741496598631,11402.48,1.1330648272730226,0.3593955994864871,7.0662014750695565,76.3444443664887,-20.704770163754443,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-12,1139.75,1150.0,1111.0,1122.1,1129.2727630027514,15266,2229,17239478.0,4009.0,26.26,39.0,-17.65,1484159400.0,0.52,-0.8876915603056257,11429.21,0.2344226869944066,0.3604645201218332,8.025131449959911,75.93201979839377,-19.678226078086286,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-13,1130.0,1144.9,1111.35,1130.85,1127.3284379172228,8239,1233,9288059.0,2118.0,25.71,33.55,0.85,1484245800.0,0.53,0.7797878976918193,11423.49,-0.050047203612491035,0.36053781663177537,7.189282398196073,76.02011294271715,-20.557758099457295,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-16,1125.0,1139.95,1118.05,1124.45,1127.5769843799808,6274,1147,7074418.0,1893.0,30.17,21.9,-0.55,1484505000.0,0.55,-0.5659459698456826,11456.66,0.29036660425141303,0.3605906208669182,7.7993685801947645,75.5104890954257,-19.780680723212637,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-17,1130.35,1131.7,1099.0,1103.1,1110.6371511068337,6234,972,6923712.0,3248.0,52.1,32.7,-27.25,1484591400.0,0.55,-1.8987060340611042,11448.45,-0.07166137425741459,0.360609676999124,9.885776448191487,75.63635251933667,-17.74108888084887,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-18,1110.0,1149.95,1101.4,1146.8,1138.3180226570544,14565,1766,16579602.0,5379.0,36.93,48.55,36.8,1484677800.0,0.53,3.961562868280311,11490.75,0.3694823316693352,0.3609721789867876,5.69846529473319,74.98979614037378,-21.709449564969532,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-19,1147.0,1160.0,1134.25,1153.4,1147.5530215327624,8638,1290,9912563.0,4356.0,50.43,25.75,6.4,1484764200.0,0.52,0.5755144750610564,11518.8,0.24410939233729945,0.36248610727844066,5.093636205999652,74.56366982671807,-22.266165438097516,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-20,1150.0,1150.0,1123.4,1132.6,1134.380211081794,3790,589,4299301.0,1489.0,39.29,26.6,-17.4,1484850600.0,0.5,-1.80336396740074,11388.54,-1.1308469632253182,0.362506227070182,7.02366236976868,76.56029657884152,-21.04866877286623,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-23,1135.0,1135.0,1113.0,1117.5,1120.727204220045,2654,675,2974410.0,987.0,37.19,22.0,-17.5,1485109800.0,0.51,-1.3332156101006465,11449.08,0.5315870164217529,0.3624525093201648,8.46979865771813,75.62668790854809,-19.26643336655481,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-24,1124.95,1129.85,1114.5,1116.0,1119.1370888961246,3071,735,3436870.0,1504.0,48.97,15.35,-8.95,1485196200.0,0.51,-0.13422818791946067,11564.65,1.0094260848906522,0.3625744857196483,8.615591397849464,73.87158279757709,-18.493446756561447,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-25,1128.0,1128.0,1072.8,1109.65,1111.0198587368204,9769,1609,10853553.0,3644.0,37.3,55.2,-18.35,1485282600.0,0.5,-0.5689964157706062,11716.17,1.310199616936103,0.3623251040419783,9.23714684810526,71.62297918176333,-17.032493983702594,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-27,1112.9,1125.15,1105.0,1108.55,1114.0691949434463,3006,795,3348892.0,1000.0,33.27,20.15,-4.35,1485455400.0,0.52,-0.0991303564186974,11783.09,0.5711764168666145,0.3619244310822944,9.345541473095498,70.64827647077293,-16.555595091370847,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-30,1110.0,1121.0,1076.0,1101.1,1107.339322839323,6734,1237,7456823.0,2721.0,40.41,45.0,-8.9,1485714600.0,0.51,-0.6720490731135342,11773.74,-0.07935100215648028,0.3618514025271932,10.085369176278293,70.78379512372447,-15.85330215015004,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-01-31,1114.9,1116.9,1091.0,1094.2,1101.2108082706768,10640,2312,11716883.0,1716.0,16.13,25.9,-20.7,1485801000.0,0.52,-0.6266460811915286,11659.94,-0.9665577802805192,0.36189524329350886,10.779564978980071,72.45063010615833,-15.77178790354349,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-01,1096.2,1120.0,1091.75,1107.05,1106.2538314176243,4176,840,4619716.0,1133.0,27.13,28.25,10.85,1485887400.0,0.51,1.174373971851583,11873.72,1.8334571189903004,0.3616510286579788,9.493699471568595,69.3457484259356,-15.91081975511286,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-02,1109.0,1127.95,1105.0,1109.95,1114.4076268611364,6582,1254,7335031.0,2105.0,31.98,22.95,0.95,1485973800.0,0.52,0.2619574544961978,11924.46,0.42733027223145204,0.3609060870472961,9.207621964953372,68.62516206184598,-15.891945582509422,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-03,1113.75,1118.0,1106.0,1110.35,1110.4941360437842,2558,355,2840644.0,1266.0,49.49,12.0,-3.4,1486060200.0,0.51,0.0360376593540046,11959.4,0.293011171994384,0.36087213090327064,9.16828027198633,68.13251500911417,-15.744800816391102,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-06,1116.6,1144.2,1105.7,1132.65,1128.6121943098155,27029,3143,30505259.0,12563.0,46.48,38.5,16.05,1486319400.0,0.53,2.0083757373801303,12051.26,0.7680987340502154,0.3608555794197123,7.018937889021326,66.85093508894504,-17.443341570157063,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-07,1121.0,1192.0,1121.0,1179.95,1171.270769160563,43827,4217,51333284.0,11363.0,25.93,71.0,58.95,1486405800.0,0.53,4.1760473226504224,12014.51,-0.30494736649944176,0.3611049458026479,2.7289291919149194,67.36129896267097,-21.934183397920943,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-08,1183.0,1213.0,1182.0,1208.35,1199.0958290346352,33925,3527,40679326.0,7955.0,23.45,31.0,25.35,1486492200.0,0.54,2.4068816475274257,12032.03,0.14582367487314676,0.36280057242594876,0.3144784209873075,67.11760193417071,-24.379913671476775,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-09,1210.0,1228.0,1185.55,1225.65,1211.4787480566715,34091,4404,41300522.0,6759.0,19.83,42.45,15.65,1486578600.0,0.54,1.4317043902842832,12049.23,0.14295177123060387,0.3633731253206152,-1.1014563700893376,66.87904538298297,-25.747282621689983,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-10,1230.0,1269.75,1225.0,1261.85,1246.3107588053208,23906,3066,29794305.0,8900.0,37.23,44.75,31.85,1486665000.0,0.55,2.9535348590543635,12053.91,0.03884065620791688,0.3635726292633912,-3.938661489083473,66.8142536322239,-28.580530408327334,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-13,1261.0,1261.1,1210.0,1223.3,1229.4620967741935,7440,976,9147198.0,2159.0,29.02,51.1,-37.7,1486924200.0,0.52,-3.055038237508412,12048.6,-0.044052095958901916,0.36444842743961725,-0.9114689773563224,66.88777119333365,-25.6190988214391,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-14,1230.0,1230.0,1190.0,1194.25,1199.6319444444443,6336,914,7600868.0,2241.0,35.37,40.0,-35.75,1487010600.0,0.54,-2.3747241069238867,12017.95,-0.2543864017396147,0.365407970532048,1.4988486497802045,67.31339371523428,-23.44068163324096,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-15,1195.0,1195.45,1170.0,1172.2,1178.593228200371,4312,612,5082094.0,1091.0,25.3,25.45,-22.8,1487097000.0,0.54,-1.8463470797571715,11898.0,-0.9980903565083964,0.3659686399628479,3.4081214809759564,69.00016809547822,-22.186153128554153,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-16,1170.0,1238.9,1170.0,1228.85,1213.0375494845766,25513,3164,30948227.0,8988.0,35.23,68.9,58.85,1487183400.0,0.53,4.832793038730586,12006.41,0.9111615397545902,0.36601769640632503,-1.3589941815518425,67.47420752747908,-26.3917588085067,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-17,1230.0,1240.0,1219.8,1230.0,1231.7738626226585,6726,1143,8284911.0,1959.0,29.13,20.2,0.0,1487269800.0,0.53,0.09358343166376848,12068.0,0.5129759853278459,0.3682047969907276,-1.451219512195112,66.61948955916472,-26.315686598548172,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-20,1235.0,1236.9,1224.45,1226.65,1228.6525212181728,2003,517,2460991.0,729.0,36.4,12.45,-8.35,1487529000.0,0.53,-0.2723577235772323,12152.54,0.7005303281405473,0.36814467694926634,-1.1820812782782353,65.46038935070362,-25.615858489983104,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-21,1219.1,1230.7,1212.95,1221.6,1222.3961054381384,4211,703,5147510.0,1516.0,36.0,17.75,2.5,1487615400.0,0.53,-0.4116903762279578,12206.79,0.4464087343057477,0.3680335615872314,-0.7735756385068626,64.72504237395742,-24.92950571963765,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-22,1217.15,1228.0,1200.0,1212.05,1214.6624023700513,29704,1053,36080332.0,26019.0,87.59,28.0,-5.1,1487701800.0,0.52,-0.7817616240995418,12201.17,-0.04603994989674787,0.368007847029191,0.008250484715999207,64.80091663340481,-24.16763125060622,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-23,1205.0,1206.9,1190.1,1199.25,1200.0379908210095,3922,789,4706549.0,1498.0,38.19,16.8,-5.75,1487788200.0,0.51,-1.0560620436450563,12212.8,0.09531872763022252,0.36807141304142577,1.0756722951845044,64.64398008646666,-23.04021237921194,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-27,1202.1,1208.0,1177.0,1196.9,1194.8863481228668,5860,791,7002034.0,1986.0,33.89,31.0,-5.2,1488133800.0,0.5,-0.1959558057119004,12176.88,-0.2941176470588225,0.36819070077354277,1.2741248224580115,65.12965554394887,-23.021913343021204,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-02-28,1207.0,1215.0,1195.0,1199.9,1204.3284223449969,6516,1204,7847404.0,2569.0,39.43,20.0,-7.1,1488220200.0,0.53,0.2506475060573221,12176.95,0.000574859898438973,0.36816177468491984,1.0209184098674884,65.12870628523561,-23.29185593845474,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-03-01,1207.0,1243.0,1197.0,1235.2,1225.4606394852608,15231,1807,18664991.0,5090.0,33.42,46.0,28.2,1488306600.0,0.63,2.941911825985488,12247.98,0.5833151979764972,0.36816623510681096,-1.8660945595854852,64.17107147464316,-25.889771619057633,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-03-02,1243.95,1243.95,1201.05,1207.25,1221.7220335872255,10897,1426,13313105.0,4258.0,39.07,42.9,-36.7,1488393000.0,0.67,-2.262791450777202,12143.24,-0.8551614225366099,0.368977227601908,0.40588113481052623,65.58710854763639,-24.217053601028475,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-03-03,1215.0,1231.2,1210.1,1226.05,1221.9991904145074,6176,767,7547067.0,2079.0,33.66,21.1,11.05,1488479400.0,0.71,1.5572582315179109,12156.62,0.1101847612334117,0.36928933946001985,-1.1337221157375232,65.4048576002211,-25.734843345383222,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
2017-03-06,1231.6,1236.0,1195.0,1201.6,1213.856603773585,3975,618,4825080.0,1777.0,44.7,41.0,-30.0,1488738600.0,0.74,-1.9942090453081038,12232.52,0.6243511765605891,0.369536394611054,0.8779960053262537,64.37855813847023,-23.378767327409978,0.0,23188.1,23559.1,-22061.9,881.7,,2017,42768.7,44497.5,-41108.7,1584.5,0.0,95817.5,98460.5,-90528.69999999998,4324.6,0.0,186264.1,190907.4,-175177.49999999997,9570.5,10.27,
