,Company,Y-Column,Model,Method,RMSE,MAE,MSE,r2_score
829,500067-BLUE STAR LTD.,UpperBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,22.79159481200404,17.510456201859462,519.4567940745694,0.9876786613306341
831,500067-BLUE STAR LTD.,UpperBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,22.846196067312526,17.662012759352365,521.9486747460863,0.9876195547677252
830,500067-BLUE STAR LTD.,UpperBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,22.974686727353653,17.69436287934464,527.8362302200401,0.9874799039521872
832,500067-BLUE STAR LTD.,UpperBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,29.859845909769728,23.106449987275713,891.610397755192,0.9740981453365373
833,500067-BLUE STAR LTD.,UpperBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,29.990040540545028,23.06189198363191,899.4025316235343,0.9738717788434096
835,500067-BLUE STAR LTD.,UpperBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,31.31000385651417,24.284571479115492,980.3163414949322,0.9715211807023015
834,500067-BLUE STAR LTD.,UpperBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,31.324989168540373,24.294510419542668,981.2549464091718,0.9714939136267534
837,500067-BLUE STAR LTD.,UpperBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,21.259508642062865,16.5456917273265,451.9667077019457,0.9836233689959224
836,500067-BLUE STAR LTD.,UpperBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,21.27376863128694,16.605563217978816,452.5732317775283,0.9836013921095464
838,500067-BLUE STAR LTD.,UpperBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,23.002588347745284,18.138683090619498,529.1190706958272,0.9808278184425028
839,500067-BLUE STAR LTD.,UpperBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,23.009905841229486,18.146251818972445,529.4557668222468,0.9808156185434197
821,500067-BLUE STAR LTD.,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,26.17993608173409,19.26903977549964,685.3890532436825,0.9844799916751255
820,500067-BLUE STAR LTD.,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,26.188030446276265,19.3351240465485,685.8129386550927,0.9844703931776257
822,500067-BLUE STAR LTD.,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,26.27865130613406,19.26334459738357,690.5675144693813,0.9843627301563538
823,500067-BLUE STAR LTD.,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,26.420471518639687,19.37538059357047,698.0413152672509,0.9841934927720499
826,500067-BLUE STAR LTD.,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,29.688526028640084,22.09049975140409,881.4085777532398,0.9803512793008352
825,500067-BLUE STAR LTD.,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,29.73200034168445,22.009516534423376,883.9918443179242,0.9802936920654689
827,500067-BLUE STAR LTD.,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,29.753400299513494,22.156200861728916,885.2648293830896,0.9802653141614741
824,500067-BLUE STAR LTD.,UpperBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,29.77898564153254,22.078275559386253,886.7879858386012,0.9802313593344724
729,500068-DISA INDIA LTD.,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,537.5914777850287,132.65462335225314,289004.59698709095,0.8471598886720281
728,500068-DISA INDIA LTD.,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,558.5253195095236,133.41413540963012,311950.5325332154,0.8350249282597867
730,500068-DISA INDIA LTD.,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,637.9336945985358,150.5452685121159,406959.3987041379,0.7847794794534593
731,500068-DISA INDIA LTD.,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,654.9893679954073,151.15643883344615,429011.07218702306,0.7731174496268445
734,500068-DISA INDIA LTD.,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,165.78749820471626,131.46119835901223,27485.494560978794,0.9799216196826314
735,500068-DISA INDIA LTD.,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,335.0728717381497,124.84982249753658,112273.82937485051,0.9179830422598253
733,500068-DISA INDIA LTD.,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,547.3442299004173,117.80510813237404,299585.7060052809,0.7811501725218657
732,500068-DISA INDIA LTD.,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,547.3572231566885,117.80521381540825,299599.92974180094,0.7811397819651031
736,500068-DISA INDIA LTD.,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,123.51856791212597,74.55811859714811,15256.836619062477,0.9847245853081009
737,500068-DISA INDIA LTD.,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,128.23749926317774,74.91069377832387,16444.856217273515,0.9835351190722167
738,500068-DISA INDIA LTD.,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,306.09647745533414,88.83452911822853,93695.05351056388,0.9061908551104688
739,500068-DISA INDIA LTD.,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,312.8279322914164,89.14397430171383,97861.315221723,0.9020195201907896
721,500068-DISA INDIA LTD.,LowerBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,977.3618773455595,171.87370989747183,955236.2392884364,0.5904727833230343
722,500068-DISA INDIA LTD.,LowerBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,1044.6523770719289,179.69677571501163,1091298.5889220317,0.5321403697815614
723,500068-DISA INDIA LTD.,LowerBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1116.7212255524014,182.6397494365905,1247066.295599257,0.4653599098911403
720,500068-DISA INDIA LTD.,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,1202.9063983506471,178.7780111268153,1446983.8031929256,0.3796516242519583
726,500068-DISA INDIA LTD.,LowerBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,399.6023531589486,152.1019050264305,159682.04065016907,0.9275500295354774
727,500068-DISA INDIA LTD.,LowerBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,442.73765226921415,153.3975706324363,196016.6287368556,0.9110645198125137
725,500068-DISA INDIA LTD.,LowerBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,451.3992057183533,138.19747223413435,203761.24292316026,0.907550680267551
724,500068-DISA INDIA LTD.,LowerBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,509.7589739780896,140.1578550547564,259854.21155119463,0.8821005175327715
749,500068-DISA INDIA LTD.,UpperBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,4057.6442328949306,718.7888507690402,16464476.720745489,0.19555859277439414
748,500068-DISA INDIA LTD.,UpperBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,4230.616390137801,725.2661028871131,17898115.0405026,0.12551214994121151
750,500068-DISA INDIA LTD.,UpperBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,5894.787005894566,886.2115679312334,34748513.84486342,-0.6977851073237573
751,500068-DISA INDIA LTD.,UpperBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,5894.787005894566,886.2115679312334,34748513.84486342,-0.6977851073237573
753,500068-DISA INDIA LTD.,UpperBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,4788.797895069899,408.1109548527646,22932585.279825892,-0.207745278083437
752,500068-DISA INDIA LTD.,UpperBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,4978.510859082863,414.65464249009534,24785570.374005992,-0.3053327925545486
754,500068-DISA INDIA LTD.,UpperBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,5243.148364439791,489.7486574480823,27490604.77152766,-0.4477935086402349
755,500068-DISA INDIA LTD.,UpperBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,5243.148364439791,489.7486574480823,27490604.77152766,-0.4477935086402349
757,500068-DISA INDIA LTD.,UpperBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,4788.797895069899,408.1109548527646,22932585.279825892,-0.207745278083437
756,500068-DISA INDIA LTD.,UpperBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,4978.510859082863,414.65464249009534,24785570.374005992,-0.3053327925545486
758,500068-DISA INDIA LTD.,UpperBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,5243.148364439791,489.7486574480823,27490604.77152766,-0.4477935086402349
759,500068-DISA INDIA LTD.,UpperBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,5243.148364439791,489.7486574480823,27490604.77152766,-0.4477935086402349
742,500068-DISA INDIA LTD.,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,16240.145103811434,1647.4205044282721,263742312.9928505,-10.823102326222546
743,500068-DISA INDIA LTD.,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,16240.145103811434,1647.4205044282721,263742312.9928505,-10.823102326222546
741,500068-DISA INDIA LTD.,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,17334.165838102082,1673.397349421211,300473305.30282533,-12.469687872912198
740,500068-DISA INDIA LTD.,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,18060.481535559444,1703.425119001878,326180993.2962836,-13.62211814573497
745,500068-DISA INDIA LTD.,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,6596.456891553973,872.4984880738033,43513243.52212991,-0.9258533225976471
744,500068-DISA INDIA LTD.,UpperBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,7115.849269749859,889.9504284409024,50635310.82979959,-1.2410690104666529
746,500068-DISA INDIA LTD.,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,8487.071458998304,1130.228986632267,72030381.9501436,-2.187993796328046
747,500068-DISA INDIA LTD.,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,8494.491385144893,1130.5997274730096,72156383.89230081,-2.1935705182479777
928,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,3.9150448797686175,3.0299335047162494,15.32757641060247,0.9469069534445096
929,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,3.944311920275808,3.055255363278795,15.55759652442983,0.9461101889538307
930,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,5.514790963461271,4.425639273418619,30.412919370674093,0.8946529770408689
931,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,5.687184021382169,4.550688582439766,32.344062093064665,0.8879637100805517
932,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,2.2642697700657237,1.6811757394886266,5.126917591633486,0.9216114289764775
935,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,2.323787744079928,1.7424506658566823,5.399989479536082,0.9174362662794388
933,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,2.3431477503253877,1.7651630538053862,5.490341379854926,0.9160548209511948
934,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,2.561492538714159,1.9239078667955518,6.561244025888307,0.8996811370314735
936,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,1.582696733989472,1.133219329883263,2.5049289517809417,0.9469318062939309
937,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,1.6399546275606194,1.1553015771602564,2.68945118045749,0.9430226090420405
939,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1.6509740661392434,1.1553060290909145,2.7257153670643466,0.9422543338068977
938,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,1.8216309323211037,1.303893626475055,3.3183392535890532,0.9296992953964961
920,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,4.132772296180694,3.0543558604317207,17.079806852078647,0.9682881517154567
921,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,4.1337934660005775,3.0541723127693965,17.088248419549068,0.9682724783703642
922,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,4.336731320715864,3.2246064202660296,18.80723854807796,0.9650808524561694
923,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,4.336731320715864,3.2246064202660296,18.80723854807796,0.9650808524561694
924,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast6Months,Linear Regression,LinearFIAllFeatureConsideration,3.583506570526805,2.6616438940681184,12.841519341008786,0.9692712824463026
927,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,3.6242729319741525,2.613402940815142,13.135354285440519,0.968568159180661
926,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,3.62427293197419,2.6134029408152273,13.135354285440794,0.9685681591806603
925,500069-BNK CAPITAL MARKETS LTD.,LowerBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,3.6331235007656595,2.6578521561778565,13.199586371815721,0.9684144569910917
948,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast12Months,Linear Regression,LinearFIAllFeatureConsideration,822.9006346933872,530.9908345537124,677165.4545787795,0.9705487105113978
950,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast12Months,Lasso Regression,LassoFIAllFeatureConsideration,835.2518179079326,536.3648753108528,697645.5993185062,0.9696579877679091
951,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast12Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,835.3540365585445,536.2957606147692,697816.3663946541,0.969650560763828
949,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast12Months,Ridge Regression,RidgeFIAllFeatureConsideration,1345.1145849369188,983.3294210108305,1809333.2466100194,0.9213084529534801
953,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast24Months,Ridge Regression,RidgeFIAllFeatureConsideration,430.4880618596447,311.45333608696046,185319.97140367326,0.9903339665721326
952,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast24Months,Linear Regression,LinearFIAllFeatureConsideration,431.6207103249479,311.9491383362659,186296.43758141258,0.990283035446665
955,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast24Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,439.55380587383183,322.54364551691555,193207.54825817025,0.9899225614711984
954,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast24Months,Lasso Regression,LassoFIAllFeatureConsideration,441.11832534523376,324.37342722495714,194585.3769553835,0.9898506958317627
957,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast36Months,Ridge Regression,RidgeFIAllFeatureConsideration,430.4880618596447,311.45333608696046,185319.97140367326,0.9903339665721326
956,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast36Months,Linear Regression,LinearFIAllFeatureConsideration,431.6207103249479,311.9491383362659,186296.43758141258,0.990283035446665
959,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast36Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,439.55380587383183,322.54364551691555,193207.54825817025,0.9899225614711984
958,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast36Months,Lasso Regression,LassoFIAllFeatureConsideration,441.11832534523376,324.37342722495714,194585.3769553835,0.9898506958317627
940,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast3Months,Linear Regression,LinearFIAllFeatureConsideration,2426.381423380399,1520.1210945949028,5887326.811725492,0.7807495641574101
941,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast3Months,Ridge Regression,RidgeFIAllFeatureConsideration,2434.2283350659563,1520.4891750559236,5925467.587237977,0.7793291603099743
943,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast3Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,2444.161798960744,1520.4537321764883,5973926.89949902,0.7775244829625736
942,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast3Months,Lasso Regression,LassoFIAllFeatureConsideration,2458.8105673545183,1535.5252341270339,6045749.406134249,0.7748497349170399
947,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast6Months,Elastic Net Regression,ElasticFIAllFeatureConsideration,1560.936759612826,947.4009623740819,2436523.56751059,0.906179455198953
946,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast6Months,Lasso Regression,LassoFIAllFeatureConsideration,1561.01461629735,947.4468357594311,2436766.632293963,0.9061700957695176
945,500069-BNK CAPITAL MARKETS LTD.,UpperBandInLast6Months,Ridge Regression,RidgeFIAllFeatureConsideration,1579.073134904281,963.2222677185125,2493471.9653764335,0.9039866056059656
