SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
513536,GNRL        ,XT,Q,19.38,19.38,18.62,18.62,18.62,19.00,53,4829,90742.00,
513540,T.N.STEEL TU,P ,Q,9.36,9.36,9.35,9.35,9.35,9.50,2,200,1871.00,
513548,SHARDA ISPAT,XT,Q,64.80,64.80,64.80,64.80,64.80,66.10,13,316,20476.00,
513554,MAHA STEEL  ,B ,Q,100.00,101.05,98.50,98.50,98.50,100.15,20,305,30410.00,
513558,REAL STRIPS ,X ,Q,10.00,10.00,10.00,10.00,10.00,10.40,2,100,1000.00,
513566,NOVA IRON&ST,XT,Q,6.80,6.80,6.70,6.70,6.70,6.83,15,3049,20702.00,
513579,FOUNDRY FUEL,Z ,Q,1.30,1.36,1.24,1.24,1.24,1.30,6,202,256.00,
513599,HIND.COPPER ,A ,Q,87.50,91.30,82.55,85.90,85.90,88.30,5179,1157815,100761483.00,
513605,SRIPIPES    ,A ,Q,170.30,170.95,168.90,170.05,170.95,170.00,98,4280,726918.00,
513642,AXEL POLYMER,XT,Q,14.00,14.00,14.00,14.00,14.00,13.50,1,400,5600.00,
513683,NLCINDIA    ,A ,Q,53.65,53.65,51.70,52.25,52.25,53.30,735,170934,9043601.00,
513687,SPECTRA IND.,XT,Q,3.64,3.64,3.57,3.63,3.63,3.57,7,12027,43008.00,
513691,JMT AUTO LTD,T ,Q,2.80,2.80,2.66,2.73,2.77,2.77,229,85449,233943.00,
513693,KIC METALIKS,X ,Q,36.40,36.50,34.00,34.30,34.25,35.05,52,6047,209786.00,
513709,SHILP GRAVUR,X ,Q,92.20,94.50,92.00,93.10,94.00,92.45,81,8365,779214.00,
513713,WHITEORG    ,X ,Q,5.24,5.28,5.03,5.15,5.15,5.07,102,40029,208337.00,
513729,ARO GRANITE ,B ,Q,45.95,46.15,44.90,45.00,45.00,46.20,32,2403,109734.00,
514010,HIM.FIBRES  ,XT,Q,3.60,3.61,3.47,3.47,3.47,3.54,17,4604,16483.00,
514028,RAJKAMAL SYN,X ,Q,5.21,5.21,5.21,5.21,5.21,4.97,1,1,5.00,
514030,DEEPAK SPINN,X ,Q,98.00,99.00,96.15,98.50,98.50,97.00,29,4963,486132.00,
514034,JBF IND.LTD ,B ,Q,12.85,13.18,12.55,12.68,12.63,12.93,120,25172,324791.00,
514036,LOY.TEX MILL,X ,Q,470.05,496.40,470.00,478.35,472.60,480.80,16,170,81556.00,
514043,HIMAT.SEIDE ,A ,Q,169.30,174.20,160.00,162.55,164.10,166.95,679,32213,5359854.00,
514045,BSL LTD.    ,B ,Q,31.00,32.40,30.45,30.95,30.70,29.85,35,963,29896.00,
514087,PBM POLYTEX ,X ,Q,56.50,56.50,53.05,56.50,56.50,58.65,17,1896,103974.00,
514113,ADHINATH TEX,XT,Q,4.02,4.02,4.02,4.02,4.02,4.10,6,159,639.00,
514128,KONARK SYN. ,X ,Q,7.32,7.32,7.32,7.32,7.32,6.98,1,25,183.00,
514138,SURYALATA SP,XT,Q,132.50,137.00,131.10,136.95,136.95,136.50,23,1228,165731.00,
514140,SURYAVA SPIN,XT,Q,5.11,5.11,5.11,5.11,5.11,4.87,4,397,2028.00,
514144,UNIWORTH LTD,XT,Q,0.54,0.54,0.54,0.54,0.54,0.52,4,1291,697.00,
514162,WELSPUN (I) ,A ,Q,70.40,71.90,68.75,69.15,69.25,70.55,878,122207,8578858.00,
514165,IND.ACRYLICS,X ,Q,10.09,10.39,9.90,10.04,10.12,10.25,202,122131,1236196.00,
514167,GANESH ECOSP,B ,Q,578.00,599.15,569.45,592.40,592.40,577.60,916,16450,9690841.00,
514171,CEETA IND.  ,XT,Q,4.53,4.53,4.45,4.45,4.45,4.32,11,463,2068.00,
514175,VARDHMAN POL,B ,Q,17.35,20.79,17.25,20.79,20.79,17.33,617,184342,3747820.00,
514183,BLA ROS IND ,X ,Q,132.00,132.75,129.00,129.85,129.85,130.85,1121,47722,6222288.00,
514197,ST CORP     ,XT,Q,4.83,5.03,4.83,5.03,5.03,4.81,2,150,734.00,
514215,BINNY LTD.  ,X ,Q,88.80,91.50,87.30,88.10,88.15,89.30,100,7260,646999.00,
514223,RAMGOPAL POL,XT,Q,1.79,1.80,1.79,1.80,1.80,1.79,6,6034,10806.00,
514234,SANGAM INDIA,T ,Q,78.95,79.80,75.05,75.15,76.45,76.65,20,5095,384863.00,
514240,KUSHIND     ,X ,Q,1.74,1.78,1.74,1.74,1.74,1.75,18,4871,8586.00,
514264,SEASONS TEXT,XT,Q,5.52,5.55,5.30,5.30,5.30,5.36,5,516,2785.00,
514266,ZENITH FIBRE,X ,Q,40.15,41.00,39.05,39.85,39.05,40.15,14,1043,41736.00,
514274,AARVEE DENIM,B ,Q,18.00,18.40,17.55,18.20,17.55,18.40,35,1885,34221.00,
514286,ASHIMA LTD. ,B ,Q,12.94,13.19,12.70,13.07,13.19,13.20,83,25535,333669.00,
514300,PIONEER EMB ,B ,Q,42.15,42.15,39.10,39.65,39.90,40.65,41,790,31459.00,
514302,VIPPY SPIN. ,X ,Q,37.65,37.65,37.65,37.65,37.65,38.20,1,13,489.00,
514312,JAY HIND SYN,XT,Q,2.70,2.70,2.70,2.70,2.70,2.70,5,1009,2724.00,
514316,RAGHUVIR SYN,X ,Q,220.00,220.00,219.00,219.50,219.00,219.00,2,200,43900.00,
514322,KAMADGIRI   ,X ,Q,30.20,30.50,29.10,29.90,29.75,30.05,26,2868,85528.00,
514330,ONEGLOBAL   ,X ,Q,3.74,3.74,3.74,3.74,3.74,3.67,2,51,190.00,
514332,NEOINFRA    ,X ,Q,14.70,14.70,14.65,14.65,14.65,14.26,3,510,7496.00,
514354,PREMIER POLY,B ,Q,38.25,38.25,38.00,38.10,38.00,38.95,3,300,11429.00,
514360,KRRAIL      ,X ,Q,13.15,14.49,13.10,14.23,14.23,13.46,63,10744,147871.00,
514386,GUJ COTEX   ,X ,Q,1.30,1.30,1.30,1.30,1.30,1.30,3,728,946.00,
514394,AJIL        ,X ,Q,35.55,35.55,33.20,34.10,33.65,33.95,73,4086,139090.00,
514400,GARWARE SYN.,X ,Q,3.90,3.90,3.90,3.90,3.90,3.83,2,450,1755.00,
514418,MANORG      ,X ,Q,561.05,576.95,538.70,548.75,548.75,569.50,992,19182,10687633.00,
514428,HINDU.ADHESI,X ,Q,122.50,122.50,116.60,121.50,121.50,116.70,25,1220,148555.00,
514442,SRI KPR IND ,X ,Q,12.60,13.29,12.60,13.28,13.29,13.26,2,101,1341.00,
514448,JYOTI RESINS,X ,Q,494.95,500.00,460.00,486.45,485.00,463.05,224,6144,2986475.00,
514450,MAHA.RUBTECH,X ,Q,42.40,42.40,42.40,42.40,42.40,43.25,4,739,31333.00,
514454,SOUTH.LATEX ,XT,Q,5.03,5.03,5.03,5.03,5.03,5.03,1,25,125.00,
514470,WIMSOME TEXT,T ,Q,29.80,29.90,28.50,28.55,29.85,28.50,27,2808,83355.00,
514482,ASAHI IND   ,ZP,Q,4.17,4.17,4.17,4.17,4.17,4.38,1,100,417.00,
515008,MOD.INSUL.  ,XT,Q,44.10,46.90,44.10,46.90,46.90,44.70,118,24673,1149746.00,
515030,ASAHI IN.GLA,A ,Q,289.80,296.70,287.00,292.50,292.00,288.35,274,8358,2447530.00,
515037,MURD.CERAM  ,B ,Q,21.70,23.00,21.30,21.60,21.75,21.95,171,21727,478476.00,
515043,SAINT-GOBAIN,X ,Q,71.40,74.00,69.65,70.80,70.80,70.50,1807,273450,19787941.00,
515055,ANANTRAJ    ,B ,Q,41.20,43.80,41.00,43.80,43.80,41.75,913,279712,12136164.00,
515059,MADHUS.IND. ,X ,Q,11.35,12.10,11.35,12.02,12.09,11.58,8,1569,18362.00,
515085,RESTILE CER.,X ,Q,2.35,2.54,2.31,2.43,2.54,2.43,8,2020,4909.00,
515093,MADHAV MARB.,B ,Q,57.40,65.40,57.10,61.35,61.10,54.70,1402,96984,6004216.00,
515145,HIND.NAT.GLS,B ,Q,27.55,27.80,26.60,26.80,26.60,27.55,104,10854,294707.00,
515147,HALDYN GLASS,X ,Q,31.40,31.40,29.75,30.00,30.00,30.75,388,117762,3545345.00,
516003,DUROPLY     ,X ,Q,61.10,67.50,59.00,60.00,59.40,65.15,119,12546,754977.00,
516007,MANGALAM TIM,B ,Q,11.50,11.60,10.69,11.09,11.10,11.08,27,1260,14047.00,
516016,SHREYANS IND,B ,Q,78.05,81.45,77.20,79.35,79.05,78.30,221,14465,1146284.00,
516022,STAR PAPER  ,B ,Q,119.95,123.50,118.55,119.35,119.95,119.35,576,24228,2921298.00,
516030,YASHPAKKA   ,X ,Q,77.60,79.50,75.05,76.35,76.35,77.60,294,57661,4463272.00,
516064,ARROWGREEN  ,B ,Q,81.80,84.25,76.80,80.55,81.90,80.25,461,26575,2194924.00,
516072,VISHNU CHEM ,B ,Q,172.90,174.80,172.90,174.00,174.00,174.15,124,2823,491128.00,
516078,JUMBO BAG   ,Z ,Q,9.69,9.70,9.20,9.70,9.70,9.25,11,4033,39069.00,
516082,N.R.AGARWAL ,B ,Q,235.00,255.00,233.10,242.95,242.95,232.65,1815,35089,8657318.00,
516086,SH.RAJES.PAP,XT,Q,3.50,3.50,3.48,3.48,3.48,3.50,5,14,48.00,
516092,3PLAND      ,B ,Q,9.42,9.96,9.20,9.95,9.95,9.18,76,9536,88246.00,
516096,SANGAL PAPER,XT,Q,77.95,77.95,77.95,77.95,77.95,76.90,1,32,2494.00,
516098,VENTURA TEXL,X ,Q,2.23,2.34,2.23,2.34,2.34,2.34,5,2383,5314.00,
516108,S.I.PAPER   ,X ,Q,80.00,83.45,78.90,79.50,79.50,78.35,113,12003,980366.00,
516110,SCANDENT    ,XT,Q,16.00,16.00,16.00,16.00,16.00,16.00,2,10,160.00,
517015,VINDHYA TELE,A ,Q,821.65,887.80,820.10,860.90,864.00,817.70,1225,10148,8762530.00,
517035,RUTTONSHA IN,X ,Q,35.05,39.95,35.05,37.55,37.50,36.95,21,2697,102379.00,
517041,ADORWELDING ,B ,Q,320.00,324.60,312.10,320.55,321.20,316.60,351,5646,1810638.00,
517059,SALZER ELEC ,B ,Q,121.50,122.40,116.10,117.30,118.10,121.70,310,11384,1359684.00,
517063,JETINFOTRAN ,X ,Q,36.70,38.95,36.70,38.00,38.90,38.90,17,1774,66873.00,
517096,APLAB LTD.  ,X ,Q,20.50,20.50,18.70,19.60,19.60,19.30,22,2703,53206.00,
517119,PCS TECH    ,X ,Q,5.56,5.56,5.10,5.14,5.14,5.30,14,1154,6269.00,
517146,USHA MART.LT,A ,Q,29.95,31.00,29.50,29.55,29.50,29.95,161,46547,1396793.00,
517166,SPEL SEMICON,XT,Q,18.25,18.25,16.63,18.12,18.10,17.50,535,283641,5003570.00,
517168,SUBROS LTD. ,A ,Q,339.70,339.70,328.75,330.85,332.10,343.55,136,1506,502562.00,
517174,HONEYWELL   ,A ,Q,43790.00,43876.05,43001.00,43621.55,43648.00,43451.25,255,285,12401218.00,
517201,SWITCH.TECH.,X ,Q,29.40,29.40,29.40,29.40,29.40,28.00,1,50,1470.00,
517206,LUMAX IND   ,B ,Q,1527.00,1527.00,1489.10,1501.75,1513.00,1523.10,201,629,948587.00,
517214,DIGISPICE   ,T ,Q,77.35,77.35,70.15,77.35,77.35,73.70,270,50554,3860359.00,
517230,PREM.AU.ELEC,Z ,Q,3.30,3.30,3.30,3.30,3.30,3.15,7,8877,29294.00,
517236,CALCOM VISIO,XT,Q,18.10,18.90,18.10,18.90,18.90,18.00,4,913,16634.00,
517238,DYNAVISION  ,XT,Q,58.00,61.80,56.10,61.80,61.80,59.00,7,217,12398.00,
517246,BCC FUBA    ,XT,Q,12.99,12.99,12.11,12.89,12.89,12.50,7,251,3239.00,
517258,PRECISION EL,XT,Q,22.20,22.20,22.20,22.20,22.20,21.15,3,594,13186.00,
517264,FINELINE CI ,X ,Q,18.50,18.55,18.25,18.55,18.55,18.25,4,325,6001.00,
517271,HBL P SYS   ,B ,Q,35.40,35.40,33.50,33.75,33.85,34.05,863,90390,3123186.00,
517273,S&S POWER SW,T ,Q,16.00,16.60,15.20,16.00,16.00,15.98,16,2855,44168.00,
517288,GUJARATPOLY ,X ,Q,7.33,7.33,7.33,7.33,7.33,7.33,2,563,4126.00,
517300,GUJ.IND.POW.,A ,Q,79.60,81.50,77.60,78.60,78.60,79.15,294,22239,1777353.00,
517330,CMI LTD.    ,B ,Q,50.70,51.75,47.35,51.70,51.75,47.05,563,55843,2829528.00,
517334,MOTHERSON SS,A ,Q,220.00,220.00,206.90,213.35,213.35,220.65,8554,1674352,358032480.00,
517344,MINDTECK (I),B ,Q,42.40,43.75,42.40,42.40,42.40,43.25,50,3494,151368.00,
517354,HAVELLSINDIA,A ,Q,1170.05,1170.05,1129.20,1138.50,1148.85,1165.45,2005,64767,74268502.00,
517356,ACI INFOCOM ,X ,Q,0.30,0.30,0.30,0.30,0.30,0.29,2,2860,858.00,
517370,INCAP LTD.  ,XT,Q,21.00,21.00,19.65,19.65,19.65,20.60,10,1009,20161.00,
517372,GUJ.INTRUX  ,X ,Q,103.00,104.00,99.75,102.70,102.70,99.15,20,1362,139192.00,
517380,IGARSHI MOT ,A ,Q,318.00,324.00,314.80,316.80,318.25,317.90,329,6618,2111292.00,
517385,SYMPHONY    ,A ,Q,1058.00,1064.40,1041.00,1044.40,1044.65,1048.10,155,1137,1195914.00,
517393,VINTRON INF.,X ,Q,0.70,0.70,0.69,0.69,0.69,0.72,6,13594,9515.00,
517411,SHYAM TELEC.,B ,Q,7.52,7.52,7.52,7.52,7.52,6.84,3,1892,14227.00,
517415,LEE&NEE SOFT,XT,Q,1.58,1.58,1.58,1.58,1.58,1.66,2,1801,2845.00,
517417,PATEL AIRTEM,X ,Q,147.05,151.70,142.50,145.85,145.85,147.70,371,15857,2316649.00,
517421,BFLYGANDHI  ,B ,Q,629.00,629.00,579.60,589.40,594.60,602.40,398,9343,5607826.00,
517429,ATHENAGLO   ,XT,Q,42.95,42.95,40.90,42.95,42.95,43.00,100,16670,709091.00,
517447,R.S.SOFTWARE,B ,Q,24.90,25.25,23.70,23.90,23.85,24.85,119,7904,191491.00,
517449,MAGNA ELECTR,X ,Q,165.55,169.80,139.00,167.05,169.80,169.00,19,957,154260.00,
517467,MARSONS     ,Z ,Q,7.17,7.91,7.17,7.91,7.91,7.54,13,5880,44506.00,
517477,ELNET TECH. ,X ,Q,130.05,131.00,128.20,128.20,128.20,130.00,25,566,73240.00,
517494,ACCEL       ,X ,Q,13.40,13.95,12.28,12.67,12.65,13.64,250,77940,977644.00,
517498,WEBELSOLAR  ,B ,Q,35.35,36.70,35.35,36.25,36.40,35.30,256,24579,889059.00,
517500,ROTO PUMPS  ,X ,Q,137.20,140.00,135.50,137.40,137.40,136.55,262,20026,2755273.00,
517506,TTK PRESTIGE,A ,Q,7118.45,7326.00,7060.00,7300.50,7296.00,7172.75,493,1102,7926162.00,
517514,DHINDIA     ,X ,Q,14.55,14.70,14.55,14.65,14.55,15.00,4,624,9143.00,
517522,RAJ GLO WIR ,B ,Q,565.20,570.55,545.00,550.75,550.75,565.20,131,1219,682824.00,
517530,SURANATP    ,B ,Q,4.70,4.91,4.66,4.73,4.77,4.86,76,25475,121565.00,
517536,ONWARD TECHN,B ,Q,105.00,106.55,100.50,100.95,100.50,104.60,297,11033,1144040.00,
517544,CENTUM ELEC ,B ,Q,437.15,464.00,433.50,439.15,439.15,444.50,505,5319,2382233.00,
517546,ALFA TRANSFO,X ,Q,13.75,13.75,13.00,13.00,13.00,13.50,5,59,779.00,
517548,STARLITE COM,Z ,Q,2.71,2.71,2.47,2.68,2.68,2.59,28,58137,148710.00,
517554,NHCFOODS    ,X ,Q,6.25,6.39,6.25,6.39,6.39,6.09,22,8366,53121.00,
517562,TRIGYN TECH ,B ,Q,71.50,72.95,69.50,71.15,71.20,70.55,289,11766,839964.00,
517569,KEI INDUST. ,A ,Q,503.10,504.60,482.10,491.70,494.55,502.50,230,4842,2391341.00,
517571,IMPPOWERS   ,B ,Q,15.00,15.75,15.00,15.75,15.75,15.05,33,454,7149.00,
518029,GUJ.SIDH.CEM,B ,Q,35.90,35.90,34.50,34.75,34.75,35.40,339,33426,1174448.00,
518075,SURAJ PRODUC,Z ,Q,29.80,30.00,29.80,29.80,29.80,31.35,14,3632,108303.00,
518091,ANJANI PORTL,B ,Q,210.00,212.95,206.50,206.75,208.00,210.15,330,6078,1266360.00,
519003,MODINATURAL ,X ,Q,72.00,74.95,69.50,70.00,70.00,72.20,21,1997,140348.00,
519091,TASTY BITE  ,A ,Q,15093.00,15462.25,14500.00,14657.10,14502.00,14856.10,221,558,8455422.00,
519097,RITESH INTER,XT,Q,17.82,17.82,16.98,17.81,17.81,16.98,77,39304,699940.00,
519105,AVT NATURAL ,B ,Q,46.05,46.50,45.40,45.70,45.90,46.15,147,16676,762800.00,
519126,HIND.FOODS  ,B ,Q,2075.00,2286.45,2067.40,2280.50,2286.45,2078.60,3688,11593,25683516.00,
519136,NAHAR INDUST,B ,Q,47.00,48.00,45.30,45.50,45.30,47.20,144,8839,410832.00,
519152,VADILAL ENT ,XT,Q,1830.00,1830.00,1830.00,1830.00,1830.00,1830.00,1,1,1830.00,
519156,VADILAL IND ,B ,Q,870.00,875.05,848.05,853.55,857.65,858.10,142,3674,3182584.00,
519174,ASHIANA AGRO,XT,Q,7.42,7.42,7.07,7.42,7.42,7.07,29,3968,28903.00,
519183,ADF FOODS LT,A ,Q,789.00,808.85,773.70,789.65,773.70,797.45,653,5599,4442604.00,
519191,RGRL        ,X ,Q,23.10,24.00,23.10,24.00,24.00,23.10,7,1600,37124.00,
519216,AJANTA SOYA ,X ,Q,73.60,76.40,71.00,71.90,71.90,73.95,139,16809,1232236.00,
519234,SIEL        ,XT,Q,14.00,14.00,14.00,14.00,14.00,13.57,1,11,154.00,
519238,SAPTARISHI A,XT,Q,10.21,10.21,10.21,10.21,10.21,9.75,1,10,102.00,
519260,SANWARIA    ,Z ,Q,0.78,0.81,0.75,0.76,0.76,0.78,1733,4680075,3618818.00,
519262,PRIMA AGRO L,XT,Q,17.50,17.95,16.37,17.37,17.37,17.23,14,2624,43992.00,
519285,TARAI FOODS ,XT,Q,6.31,6.31,6.31,6.31,6.31,6.01,13,1434,9048.00,
519287,MODERN DAIRI,X ,Q,9.10,9.55,8.76,9.52,9.52,9.10,121,54297,512713.00,
519295,BAMBINO AGRO,X ,Q,193.00,197.95,190.00,194.50,194.50,193.15,126,4238,824179.00,
519307,VIKAS WSP   ,B ,Q,5.00,5.02,4.90,5.02,5.02,4.79,388,638417,3195976.00,
519319,JATALIA     ,XT,Q,5.47,5.47,5.47,5.47,5.47,5.75,3,253,1383.00,
519359,POONA DAL   ,X ,Q,37.95,39.95,37.00,37.25,37.25,37.95,60,3005,112956.00,
519367,TRANSGL.FOOD,X ,Q,191.65,191.65,191.65,191.65,191.65,201.70,16,354,67844.00,
519383,ANIK INDS   ,B ,Q,15.70,16.02,15.01,16.02,16.02,15.26,86,24983,393708.00,
519397,SHARAT INDUS,XT,Q,24.50,25.00,24.00,25.00,25.00,24.50,3,604,14846.00,
519421,KSE LIMITED ,XT,Q,2402.00,2422.00,2351.25,2382.10,2380.00,2376.50,84,1546,3665622.00,
519455,NARBADA     ,XT,Q,30.00,30.20,28.50,28.50,28.50,30.00,8,1700,49570.00,
519457,VIRAT CRANE ,X ,Q,22.40,22.40,21.35,22.20,22.20,22.30,36,3891,84192.00,
519475,CHORDIA FOOD,X ,Q,99.90,99.90,99.90,99.90,99.90,99.90,1,10,999.00,
519477,CIANAGRO    ,XT,Q,34.00,34.65,32.25,33.10,33.90,33.10,60,25878,873873.00,
519483,TAI INDUST. ,XT,Q,10.71,10.71,10.10,10.11,10.11,10.20,8,791,8445.00,
519500,BKV INDUSTRS,XT,Q,3.64,3.64,3.57,3.57,3.57,3.64,2,101,360.00,
519506,NCC BLUE WAT,P ,Q,4.13,4.34,4.13,4.13,4.13,4.34,4,500,2086.00,
519532,ASIAN TEA   ,X ,Q,20.55,21.10,19.70,20.55,20.15,19.20,105,31656,654441.00,
519552,HERITGFOOD  ,A ,Q,294.45,324.15,294.45,312.50,312.50,299.10,1504,38687,12179196.00,
519566,SIMRAN FARMS,X ,Q,83.60,83.60,81.95,81.95,81.95,83.60,31,1860,152483.00,
519588,DFM FOODS   ,A ,Q,399.25,405.00,387.95,392.00,393.00,400.50,515,6898,2731076.00,
519600,CCL PRODUCTS,A ,Q,237.00,240.15,231.00,231.70,232.75,235.85,1431,21795,5114719.00,
519602,KELLTONTEC  ,B ,Q,72.80,73.50,70.35,71.45,71.45,71.80,1130,155601,11191124.00,
519612,MAHAAN FOODS,X ,Q,18.50,18.50,17.25,17.50,17.50,17.00,3,453,8378.00,
520008,RICO AUTO   ,A ,Q,38.60,39.70,37.30,38.10,38.10,38.35,516,104284,4039098.00,
520021,OMAX AUTOS. ,B ,Q,46.80,46.80,43.65,44.10,44.00,45.55,180,8907,398664.00,
520043,MUNJAL SHOWA,B ,Q,165.65,165.65,162.00,162.45,162.00,166.30,81,2430,398788.00,
520051,JAMNA AUTO  ,A ,Q,69.80,70.40,65.80,66.55,67.50,69.75,1236,165789,11430518.00,
520056,SUNDAR.CLAY ,A ,Q,3545.00,3577.80,3530.00,3562.00,3557.90,3594.10,184,403,1431423.00,
520057,JTEKTINDIA  ,A ,Q,87.75,91.05,87.65,89.30,88.50,87.60,290,31296,2793421.00,
520059,MUNAUTO     ,B ,Q,60.35,63.00,60.35,60.90,61.00,61.50,257,22943,1417257.00,
520066,JAYBH.MARUTI,B ,Q,247.60,252.70,243.50,245.20,245.80,249.90,314,7957,1976642.00,
520073,RACLGEAR    ,X ,Q,256.50,258.90,240.00,245.15,247.90,256.50,359,15594,3881082.00,
520075,SAMKRG PIST.,X ,Q,160.95,162.70,155.00,156.90,157.90,160.20,247,19100,3045065.00,
520086,SICAL LOG   ,B ,Q,17.90,17.90,16.05,16.35,16.35,17.00,169,34576,576140.00,
520111,RATNAMNI MET,A ,Q,1701.40,1750.00,1691.50,1706.35,1700.15,1707.25,289,2370,4051295.00,
520113,VESUVIUS IND,A ,Q,1116.30,1134.50,1100.50,1119.15,1115.15,1108.80,291,1488,1672913.00,
520119,AUTOMOTIVE S,T ,Q,40.90,41.00,38.95,38.95,38.95,41.00,36,23766,930036.00,
520121,ARCEE INDUST,XT,Q,5.60,5.70,5.20,5.25,5.25,5.47,12,1140,6047.00,
520123,ABC INDIA   ,X ,Q,57.00,59.60,55.00,56.90,57.00,58.80,26,492,28536.00,
520127,BALURGHAT TE,X ,Q,8.39,8.39,8.00,8.00,8.00,8.00,8,440,3560.00,
520141,SIBAR AUTO  ,X ,Q,6.87,7.23,6.61,7.17,7.21,6.89,34,6147,41799.00,
520151,SHREY SH LOG,B ,Q,74.25,78.80,74.25,78.80,78.80,71.65,553,75312,5922725.00,
520155,STARLOG     ,X ,Q,14.95,14.95,13.50,14.00,14.00,14.40,4,224,3027.00,
521014,EUROTEX IND ,B ,Q,9.19,9.19,9.19,9.19,9.19,9.19,2,50,459.00,
521016,INDO COUNT  ,A ,Q,121.00,127.45,121.00,124.30,123.55,121.65,1270,111152,13690987.00,
521018,MARAL OVERS ,T ,Q,26.40,27.50,26.20,26.20,26.20,26.45,16,2060,54777.00,
521034,SOMA TEXTILE,B ,Q,5.62,5.62,5.62,5.62,5.62,5.36,3,601,3377.00,
521054,KAKATIYA TEX,XT,Q,0.81,0.81,0.81,0.81,0.81,0.85,2,200,162.00,
521062,OCTAVE      ,X ,Q,0.95,1.05,0.95,1.05,1.05,1.00,3,52,49.00,
521064,TRIDENT     ,A ,Q,13.68,15.24,13.68,14.02,14.02,13.87,13743,8486374,122300032.00,
521068,HISAR SPIN. ,P ,Q,11.88,11.88,11.88,11.88,11.88,12.50,1,100,1188.00,
521070,ALOK INDS.  ,B ,Q,20.00,20.45,20.00,20.05,20.05,20.15,1858,1150384,23236160.00,
521080,PASARI SPIN ,XT,Q,1.45,1.45,1.39,1.45,1.45,1.39,5,107,154.00,
521082,SPENTEX INDS,Z ,Q,0.80,0.80,0.80,0.80,0.80,0.77,4,2620,2096.00,
521097,AMARJOTHI SP,X ,Q,97.70,97.70,92.15,93.45,93.45,95.60,161,17374,1627728.00,
521105,OLYMPIA IND.,XT,Q,38.05,38.05,38.05,38.05,38.05,36.25,4,379,14420.00,
521109,NAGREEKA EXP,B ,Q,16.75,17.20,16.70,17.20,17.20,17.50,17,3740,63149.00,
521113,SUDITI IND. ,X ,Q,11.01,11.01,11.01,11.01,11.01,11.01,2,1300,14313.00,
521141,ADITYA SPIN.,XT,Q,6.24,6.24,5.67,6.20,6.20,5.95,67,589,3573.00,
521151,DHANLXMI FAB,X ,Q,22.35,22.35,20.35,20.45,20.35,21.40,17,3072,63849.00,
521161,SRI LAK.SAR.,X ,Q,6.35,6.35,6.35,6.35,6.35,6.66,2,200,1270.00,
521163,ZODIAC CLOTH,B ,Q,106.50,111.00,106.10,106.60,106.60,106.45,1083,37924,4091082.00,
521180,SUPER SPIN. ,B ,Q,4.90,4.91,4.70,4.79,4.79,4.86,22,4746,22709.00,
521200,SURYLAK.COTT,B ,Q,28.55,29.00,28.30,28.90,28.90,28.30,12,250,7135.00,
521206,SAMTEX FASH.,X ,Q,1.34,1.34,1.34,1.34,1.34,1.28,7,3360,4502.00,
521210,CITYMAN     ,XT,Q,6.87,6.87,6.87,6.87,6.87,7.23,1,200,1374.00,
521216,DHAN ROTO SP,X ,Q,30.65,32.90,26.45,29.30,29.90,29.60,151,23008,712905.00,
521220,DAMOINDUS   ,B ,Q,30.05,30.45,30.05,30.45,30.45,31.00,29,772,23251.00,
521226,UNI ROYAL IN,XT,Q,5.15,5.15,5.15,5.15,5.15,5.42,1,200,1030.00,
521228,TATIA GLOB  ,XT,Q,0.42,0.42,0.42,0.42,0.42,0.40,9,19003,7981.00,
521232,SUNIL INDUS.,P ,Q,13.11,13.11,13.11,13.11,13.11,13.68,1,100,1311.00,
521234,SRI NACHAMAI,XT,Q,12.25,13.45,12.25,12.25,12.25,12.85,26,4346,54110.00,
521240,SAMBANDAM SP,XT,Q,91.75,91.75,90.05,90.05,90.05,91.40,3,7,638.00,
521244,CHITRA.SPIN.,XT,Q,3.90,3.90,3.90,3.90,3.90,3.83,1,10,39.00,
521248,KITEX GARMEN,A ,Q,104.90,109.20,104.25,106.10,106.20,104.90,376,20689,2207963.00,
522004,BATLIBOI LTD,X ,Q,13.40,13.99,13.40,13.79,13.80,13.45,26,2853,38764.00,
522005,AUSTIN ENGG.,X ,Q,41.70,43.50,41.10,43.00,42.25,43.00,22,4494,190051.00,
522014,UNITED DRILL,B ,Q,278.00,278.00,263.05,264.15,268.10,269.70,63,3544,951759.00,
522017,FLUIDOMAT   ,X ,Q,90.60,92.50,90.55,91.00,91.00,92.70,10,705,63886.00,
522029,WINDSOR MACH,B ,Q,22.35,23.00,21.85,22.05,22.50,22.50,419,57741,1304602.00,
522034,SHANTHI GEAR,B ,Q,127.00,129.55,124.25,126.10,126.10,124.60,770,42531,5424245.00,
522064,HONDAPOWER  ,A ,Q,1054.95,1055.00,1025.00,1033.65,1034.15,1054.90,395,3079,3190649.00,
522073,HITECHGEAR  ,B ,Q,181.20,187.00,180.25,180.25,180.25,183.10,8,124,22929.00,
522074,ELGI EQUIP  ,A ,Q,162.35,168.45,162.35,163.50,164.45,167.75,547,19166,3175909.00,
522101,KILBURN ENGG,X ,Q,18.75,19.65,18.60,18.90,18.90,19.10,35,6130,116336.00,
